"water_year","month","Short_term","Region","Season","st_index","BPUE_ug"
2017,10,TRUE,"Confluence","Fall","Wet",12457.9663213458
2017,10,TRUE,"SouthCentral","Fall","Wet",19564.9223578439
2017,10,TRUE,"Suisun Bay","Fall","Wet",8077.74902027532
2017,10,TRUE,"Suisun Marsh","Fall","Wet",13643.4115750285
2017,11,FALSE,"SouthCentral","Fall","Wet",5404.99998
2017,11,TRUE,"Confluence","Fall","Wet",10849.6981448459
2017,11,TRUE,"SouthCentral","Fall","Wet",2894.82632
2017,11,TRUE,"Suisun Bay","Fall","Wet",14285.428806598
2017,11,TRUE,"Suisun Marsh","Fall","Wet",5446.81841237706
2017,12,FALSE,"SouthCentral","Winter","Wet",628.41436
2017,12,TRUE,"Confluence","Winter","Wet",4212.26546555537
2017,12,TRUE,"SouthCentral","Winter","Wet",6055.45314338126
2017,12,TRUE,"Suisun Bay","Winter","Wet",4807.38306379164
2017,12,TRUE,"Suisun Marsh","Winter","Wet",5397.54768232644
2018,1,FALSE,"SouthCentral","Winter","Neutral",422.89633
2018,1,TRUE,"Confluence","Winter","Neutral",2520.36566901776
2018,1,TRUE,"SouthCentral","Winter","Neutral",1938.8443
2018,1,TRUE,"Suisun Bay","Winter","Neutral",4034.50379329944
2018,1,TRUE,"Suisun Marsh","Winter","Neutral",3265.30194114206
2018,2,FALSE,"SouthCentral","Winter","Neutral",671.14398
2018,2,TRUE,"Confluence","Winter","Neutral",1004.82199985718
2018,2,TRUE,"SouthCentral","Winter","Neutral",7224.64887
2018,2,TRUE,"Suisun Bay","Winter","Neutral",2085.63422238476
2018,2,TRUE,"Suisun Marsh","Winter","Neutral",2192.40126736823
2018,3,FALSE,"SouthCentral","Spring","Neutral",3405.27559
2018,3,TRUE,"Confluence","Spring","Neutral",1552.67419712462
2018,3,TRUE,"SouthCentral","Spring","Neutral",1471.4191145399
2018,3,TRUE,"Suisun Bay","Spring","Neutral",3777.64250343576
2018,3,TRUE,"Suisun Marsh","Spring","Neutral",7773.51924779519
2018,4,FALSE,"SouthCentral","Spring","Neutral",2758.99301
2018,4,TRUE,"Confluence","Spring","Neutral",981.279971666667
2018,4,TRUE,"SouthCentral","Spring","Neutral",624.64958
2018,4,TRUE,"Suisun Bay","Spring","Neutral",8241.94263407932
2018,4,TRUE,"Suisun Marsh","Spring","Neutral",9231.72449518125
2018,5,FALSE,"SouthCentral","Spring","Neutral",8638.67895
2018,5,TRUE,"Confluence","Spring","Neutral",12711.2406580982
2018,5,TRUE,"SouthCentral","Spring","Neutral",4238.02301691295
2018,5,TRUE,"Suisun Bay","Spring","Neutral",12796.5691431606
2018,5,TRUE,"Suisun Marsh","Spring","Neutral",14930.726207679
2018,6,TRUE,"Confluence","Summer","Neutral",14994.0505055997
2018,6,TRUE,"SouthCentral","Summer","Neutral",39295.785235369
2018,6,TRUE,"Suisun Bay","Summer","Neutral",11165.7437686305
2018,6,TRUE,"Suisun Marsh","Summer","Neutral",13504.0647524234
2018,7,TRUE,"Confluence","Summer","Neutral",16218.5726537292
2018,7,TRUE,"SouthCentral","Summer","Neutral",44970.29676
2018,7,TRUE,"Suisun Bay","Summer","Neutral",16884.2391825229
2018,7,TRUE,"Suisun Marsh","Summer","Neutral",27906.9391131596
2018,8,TRUE,"Confluence","Summer","Neutral",12540.7819428444
2018,8,TRUE,"SouthCentral","Summer","Neutral",25515.6729522833
2018,8,TRUE,"Suisun Bay","Summer","Neutral",13691.7840009854
2018,8,TRUE,"Suisun Marsh","Summer","Neutral",10047.1797457568
2018,9,FALSE,"SouthCentral","Fall","Neutral",9359.69376
2018,9,TRUE,"Confluence","Fall","Neutral",13648.6905188391
2018,9,TRUE,"SouthCentral","Fall","Neutral",50279.9193931357
2018,9,TRUE,"Suisun Bay","Fall","Neutral",17893.6373796241
2018,9,TRUE,"Suisun Marsh","Fall","Neutral",8178.97436734639
2018,10,FALSE,"SouthCentral","Fall","Neutral",4697.32536
2018,10,TRUE,"Confluence","Fall","Neutral",12040.3582837591
2018,10,TRUE,"SouthCentral","Fall","Neutral",18434.56927
2018,10,TRUE,"Suisun Bay","Fall","Neutral",8411.37254953554
2018,10,TRUE,"Suisun Marsh","Fall","Neutral",9003.71753957149
2018,11,FALSE,"SouthCentral","Fall","Neutral",1051.36275
2018,11,TRUE,"Confluence","Fall","Neutral",7762.06790191662
2018,11,TRUE,"SouthCentral","Fall","Neutral",8086.99048
2018,11,TRUE,"Suisun Bay","Fall","Neutral",4912.32325407795
2018,11,TRUE,"Suisun Marsh","Fall","Neutral",9567.70392051625
2018,12,FALSE,"SouthCentral","Winter","Neutral",549.0068
2018,12,TRUE,"Confluence","Winter","Neutral",3219.8701530639
2018,12,TRUE,"SouthCentral","Winter","Neutral",3924.72517
2018,12,TRUE,"Suisun Bay","Winter","Neutral",7218.7813100688
2018,12,TRUE,"Suisun Marsh","Winter","Neutral",6091.66948774176
2019,1,FALSE,"SouthCentral","Winter","Wet",354.39159
2019,1,TRUE,"Confluence","Winter","Wet",1567.56987102464
2019,1,TRUE,"SouthCentral","Winter","Wet",1411.75086
2019,1,TRUE,"Suisun Bay","Winter","Wet",3421.43386442603
2019,1,TRUE,"Suisun Marsh","Winter","Wet",2690.28828337031
2019,2,TRUE,"Confluence","Winter","Wet",800.31121824013
2019,2,TRUE,"SouthCentral","Winter","Wet",419.08619
2019,2,TRUE,"Suisun Bay","Winter","Wet",1820.97198143638
2019,2,TRUE,"Suisun Marsh","Winter","Wet",1238.7193758236
2019,3,FALSE,"SouthCentral","Spring","Wet",167.53091
2019,3,TRUE,"Confluence","Spring","Wet",264.341169399823
2019,3,TRUE,"SouthCentral","Spring","Wet",298.50665
2019,3,TRUE,"Suisun Bay","Spring","Wet",8171.62048659078
2019,3,TRUE,"Suisun Marsh","Spring","Wet",208.416426630905
2019,4,FALSE,"SouthCentral","Spring","Wet",1517.432
2019,4,TRUE,"Confluence","Spring","Wet",675.296717127299
2019,4,TRUE,"SouthCentral","Spring","Wet",1161.99378853204
2019,4,TRUE,"Suisun Bay","Spring","Wet",12593.2204794198
2019,4,TRUE,"Suisun Marsh","Spring","Wet",1282.52478620833
2019,5,FALSE,"SouthCentral","Spring","Wet",12517.83088
2019,5,TRUE,"Confluence","Spring","Wet",7733.78347683196
2019,5,TRUE,"SouthCentral","Spring","Wet",14.19642
2019,5,TRUE,"Suisun Bay","Spring","Wet",17305.2487995216
2019,5,TRUE,"Suisun Marsh","Spring","Wet",14413.1841526437
2019,6,TRUE,"Confluence","Summer","Wet",8251.76375219392
2019,6,TRUE,"SouthCentral","Summer","Wet",7455.204885
2019,6,TRUE,"Suisun Bay","Summer","Wet",35470.9297163318
2019,6,TRUE,"Suisun Marsh","Summer","Wet",11818.7390543123
2019,7,TRUE,"Confluence","Summer","Wet",16965.5736016343
2019,7,TRUE,"SouthCentral","Summer","Wet",11923.9086851066
2019,7,TRUE,"Suisun Bay","Summer","Wet",25279.9953584068
2019,7,TRUE,"Suisun Marsh","Summer","Wet",16401.1388851506
2019,8,TRUE,"Confluence","Summer","Wet",11744.1165101465
2019,8,TRUE,"SouthCentral","Summer","Wet",23306.786835
2019,8,TRUE,"Suisun Bay","Summer","Wet",33193.6704229621
2019,8,TRUE,"Suisun Marsh","Summer","Wet",11376.0144267453
2019,9,FALSE,"SouthCentral","Fall","Wet",14016.82554
2019,9,TRUE,"Confluence","Fall","Wet",13162.1826145186
2019,9,TRUE,"SouthCentral","Fall","Wet",8743.16726
2019,9,TRUE,"Suisun Bay","Fall","Wet",15957.1928437533
2019,9,TRUE,"Suisun Marsh","Fall","Wet",21846.9155432391
2019,10,FALSE,"SouthCentral","Fall","Wet",3308.4537
2019,10,TRUE,"Confluence","Fall","Wet",8433.95739509938
2019,10,TRUE,"SouthCentral","Fall","Wet",3672.89430969407
2019,10,TRUE,"Suisun Bay","Fall","Wet",18013.0538677194
2019,10,TRUE,"Suisun Marsh","Fall","Wet",6529.41133383616
2019,11,FALSE,"SouthCentral","Fall","Wet",5862.13863
2019,11,TRUE,"Confluence","Fall","Wet",9632.00779440063
2019,11,TRUE,"SouthCentral","Fall","Wet",1910.82638
2019,11,TRUE,"Suisun Bay","Fall","Wet",7426.72194415602
2019,11,TRUE,"Suisun Marsh","Fall","Wet",5999.94332751013
2019,12,FALSE,"SouthCentral","Winter","Wet",516.59063
2019,12,TRUE,"Confluence","Winter","Wet",3841.98838821242
2019,12,TRUE,"SouthCentral","Winter","Wet",2293.85851
2019,12,TRUE,"Suisun Bay","Winter","Wet",4307.77877379144
2019,12,TRUE,"Suisun Marsh","Winter","Wet",5608.81427448602
2020,1,FALSE,"SouthCentral","Winter","Drought, no barrier",345.03983
2020,1,TRUE,"Confluence","Winter","Drought, no barrier",943.751254368355
2020,1,TRUE,"SouthCentral","Winter","Drought, no barrier",1295.37367
2020,1,TRUE,"Suisun Bay","Winter","Drought, no barrier",2432.50519640896
2020,1,TRUE,"Suisun Marsh","Winter","Drought, no barrier",2156.90688023164
2020,2,FALSE,"SouthCentral","Winter","Drought, no barrier",1486.94677
2020,2,TRUE,"Confluence","Winter","Drought, no barrier",1141.77105558991
2020,2,TRUE,"SouthCentral","Winter","Drought, no barrier",2686.00951
2020,2,TRUE,"Suisun Bay","Winter","Drought, no barrier",1965.03654207984
2020,2,TRUE,"Suisun Marsh","Winter","Drought, no barrier",1425.47739719508
2020,3,FALSE,"SouthCentral","Spring","Drought, no barrier",3940.94474
2020,3,TRUE,"Confluence","Spring","Drought, no barrier",2771.20716074807
2020,3,TRUE,"SouthCentral","Spring","Drought, no barrier",5833.41565
2020,3,TRUE,"Suisun Bay","Spring","Drought, no barrier",3703.64301446304
2020,3,TRUE,"Suisun Marsh","Spring","Drought, no barrier",6324.45696834985
2020,6,TRUE,"Confluence","Summer","Drought, no barrier",13208.1758413639
2020,6,TRUE,"SouthCentral","Summer","Drought, no barrier",13407.2295277158
2020,6,TRUE,"Suisun Bay","Summer","Drought, no barrier",16918.9442325732
2020,6,TRUE,"Suisun Marsh","Summer","Drought, no barrier",15832.2465286618
2020,7,TRUE,"Confluence","Summer","Drought, no barrier",12749.6838527128
2020,7,TRUE,"SouthCentral","Summer","Drought, no barrier",23281.95127
2020,7,TRUE,"Suisun Bay","Summer","Drought, no barrier",13713.6223133092
2020,7,TRUE,"Suisun Marsh","Summer","Drought, no barrier",13403.6736499264
2020,8,TRUE,"Confluence","Summer","Drought, no barrier",12319.654488623
2020,8,TRUE,"SouthCentral","Summer","Drought, no barrier",20794.6765492205
2020,8,TRUE,"Suisun Bay","Summer","Drought, no barrier",20518.7822246311
2020,8,TRUE,"Suisun Marsh","Summer","Drought, no barrier",13429.0680418683
2020,9,FALSE,"SouthCentral","Fall","Drought, no barrier",10299.36507
2020,9,TRUE,"Confluence","Fall","Drought, no barrier",13279.6161439891
2020,9,TRUE,"SouthCentral","Fall","Drought, no barrier",24824.1200154549
2020,9,TRUE,"Suisun Bay","Fall","Drought, no barrier",13917.5240327653
2020,9,TRUE,"Suisun Marsh","Fall","Drought, no barrier",14987.7100673627
2020,10,FALSE,"SouthCentral","Fall","Drought, no barrier",4010.98497
2020,10,TRUE,"Confluence","Fall","Drought, no barrier",14331.40288802
2020,10,TRUE,"SouthCentral","Fall","Drought, no barrier",28024.2454651975
2020,10,TRUE,"Suisun Bay","Fall","Drought, no barrier",13737.0290445357
2020,10,TRUE,"Suisun Marsh","Fall","Drought, no barrier",5818.372347664
2020,11,FALSE,"SouthCentral","Fall","Drought, no barrier",7803.91154
2020,11,TRUE,"Confluence","Fall","Drought, no barrier",9837.52242826093
2020,11,TRUE,"SouthCentral","Fall","Drought, no barrier",4314.40927
2020,11,TRUE,"Suisun Bay","Fall","Drought, no barrier",6753.00814713987
2020,11,TRUE,"Suisun Marsh","Fall","Drought, no barrier",9017.51790194124
2020,12,FALSE,"SouthCentral","Winter","Drought, no barrier",2485.81995
2020,12,TRUE,"Confluence","Winter","Drought, no barrier",5907.41819755683
2020,12,TRUE,"SouthCentral","Winter","Drought, no barrier",6812.5337
2020,12,TRUE,"Suisun Bay","Winter","Drought, no barrier",9331.46922086988
2020,12,TRUE,"Suisun Marsh","Winter","Drought, no barrier",4547.11115954661
2021,12,FALSE,"SouthCentral","Winter","Drought, with barrier",2679.81535
2021,12,TRUE,"Confluence","Winter","Drought, with barrier",2442.65308202778
